name,address,lat,lng,type
Fare Hospital,Bangladesh,24.372363,88.580114,hospital
Drug House,Bangladesh,24.372439,88.580159,pharmacy
পপুলার ডায়াগনস্টিক সেন্টার,Bangladesh,24.832134,89.375977,hospital
শামসুন নাহার ক্লিনিক,Bangladesh,24.832115,89.375739,hospital
Mahbub Pharmacy,Bangladesh,23.809425,90.370447,pharmacy
Medex Pharma,Bangladesh,23.808023,90.370085,pharmacy
Homeopathy,Bangladesh,23.80962,90.370412,pharmacy
ডক্টর'স ক্লিনিক ইউনিট-২,Bangladesh,24.832932,89.376229,hospital
Sarjikal Drug House,Bangladesh,24.371201,88.582223,pharmacy
Salma Pharmacy,Bangladesh,24.371157,88.582186,pharmacy
Iqbal Drugs House,Bangladesh,24.371123,88.582167,hospital
Madina Pharmacy,Bangladesh,24.37087,88.582069,pharmacy
Laskhipur Owshodghor,Bangladesh,24.370796,88.582032,pharmacy
Nima Fatima Diagonestic Center,Bangladesh,24.370755,88.581636,hospital
Habib Pharmacy,Bangladesh,24.370602,88.581673,hospital
Jamjam Islami Hospital,Bangladesh,24.370456,88.581646,hospital
Raj Pathology,Bangladesh,24.370036,88.581623,hospital
B N Institute Medical,Bangladesh,24.369915,88.581325,hospital
Life Gard Institute Medical,Bangladesh,24.369802,88.581289,hospital
Lab Med,Bangladesh,24.369683,88.58122,hospital
Comfort Pheotheraphy,Bangladesh,24.369377,88.581098,hospital
Bangladesh Private Clinic Association,Bangladesh,24.368876,88.581002,hospital
Rajshahi Metropalitan Hospital,Bangladesh,24.368585,88.580974,hospital
Palash Dental,Bangladesh,24.368645,88.580983,pharmacy
Amana Hospital,Bangladesh,24.372735,88.578524,hospital
Adis Medical Hall,Bangladesh,24.360461,88.624678,pharmacy
Prime Medical Technology,Bangladesh,24.360456,88.624257,hospital
Jaman Medicine,Bangladesh,23.259901,89.025555,pharmacy
Pallabi Hospital,Bangladesh,23.260713,89.023707,hospital
Madhumati Hospital,Bangladesh,23.260512,89.023985,hospital
R A Pharmacy,Bangladesh,23.16818,89.209001,pharmacy
Al Amin Pharmacy,Bangladesh,23.168212,89.20892,pharmacy
Jibon Pharmacy,Bangladesh,23.168248,89.208852,pharmacy
Unique Hospital,Bangladesh,23.16828,89.208746,hospital
Scan Hospital,Bangladesh,23.168318,89.20867,hospital
Ashim Hospital,Bangladesh,23.167885,89.209069,hospital
Renesha Hospital,Bangladesh,23.167777,89.209369,hospital
Quence Hospital,Bangladesh,23.168517,89.211302,hospital
Ibn Sina Hospital,Bangladesh,23.168249,89.210487,hospital
United Hospital,Bangladesh,23.168582,89.211709,hospital
Uttara Hospital,Bangladesh,23.168629,89.211938,hospital
Janata Hospital,Bangladesh,23.168799,89.212221,hospital
Regal Pharma,Bangladesh,23.168603,89.211366,pharmacy
Asif Pharma,Bangladesh,23.168624,89.211471,pharmacy
Kayum Medicine Corner,Bangladesh,23.168293,89.210291,pharmacy
Jashore Drugs House,Bangladesh,23.168306,89.210408,pharmacy
Medicine Corner,Bangladesh,23.168127,89.210178,pharmacy
Pongu Hospital,Bangladesh,23.15687,89.205337,hospital
Pongu Hospital Pharmacy,Bangladesh,23.156824,89.205441,hospital
Aziz Pharmacy,Bangladesh,23.156677,89.205407,pharmacy
Rahman Medicine,Bangladesh,23.156655,89.205397,pharmacy
Medical Facility,Bangladesh,23.156633,89.205389,pharmacy
Fatema Hospital,Bangladesh,23.169187,89.204671,hospital
Genesis Hospital,Bangladesh,23.169406,89.204708,hospital
Noyon Pharmacy,Bangladesh,23.169282,89.20487,pharmacy
Chuadanga Bus Stand Drug House,Bangladesh,23.170158,89.203223,pharmacy
Police Line Hospital,Bangladesh,23.171171,89.197009,hospital
Asha Harbal,Bangladesh,23.181055,89.190996,pharmacy
madraz Harbal,Bangladesh,23.18102,89.191001,pharmacy
Roton Medicine,Bangladesh,23.180989,89.191008,pharmacy
Purapara Drug House,Bangladesh,23.281272,88.951103,pharmacy
Shyamnagar Pharmacy,Bangladesh,23.283249,88.952369,pharmacy
Mandarbaria Drug House,Bangladesh,23.291406,88.954458,hospital
Mirzapur Drugs House,Bangladesh,23.319355,88.952307,pharmacy
Navaron Dental Care,Bangladesh,23.058255,88.999285,pharmacy
Masanger Diagonestic Center,Bangladesh,22.721652,89.068108,hospital
Massanger Pharmacy,Bangladesh,22.721686,89.068085,pharmacy
Homio Hall,Bangladesh,22.721714,89.06807,pharmacy
Unanay and Harbal Medical Hall,Bangladesh,22.721768,89.068018,pharmacy
Abdur Rahman Medical Hall,Bangladesh,22.721892,89.067942,pharmacy
Hamdard Medical Hall,Bangladesh,22.722424,89.067649,hospital
Abir Pharmacy,Bangladesh,22.721712,89.068676,pharmacy
Modern Pharmacy,Bangladesh,22.721745,89.06872,pharmacy
Hosneara Pharmacy,Bangladesh,22.721768,89.068779,pharmacy
Lima Pharmacy,Bangladesh,22.72179,89.068895,pharmacy
Munmun Medical Hall,Bangladesh,22.721838,89.069147,pharmacy
Recent Dental Care,Bangladesh,22.721846,89.069169,pharmacy
Swapna Clinic,Bangladesh,22.721866,89.069213,hospital
Satkhira Diagonestics Center,Bangladesh,22.721884,89.069267,hospital
Digital Diagonestics Center,Bangladesh,22.721945,89.069582,hospital
Edris Medical,Bangladesh,22.721968,89.069647,pharmacy
Razia Pharmacy,Bangladesh,22.722017,89.069807,pharmacy
Sheba Clinic,Bangladesh,22.722046,89.069914,pharmacy
Naf Medical,Bangladesh,22.722076,89.070131,pharmacy
Bristy Dental,Bangladesh,22.722076,89.070102,pharmacy
Shefa Dental Care,Bangladesh,22.722091,89.070194,pharmacy
Desh Harbal,Bangladesh,22.72211,89.070335,pharmacy
Nopur Pharmacy,Bangladesh,22.72231,89.070971,pharmacy
Bushra Hospital,Bangladesh,22.722411,89.071806,hospital
Ambottola Pharmacy,Bangladesh,23.271585,89.011282,pharmacy
Hazrakhana Pharmacy,Bangladesh,23.264222,89.018339,hospital
Munnni Pharmacy,Bangladesh,23.553936,90.526818,pharmacy
Femous Health Care,Bangladesh,23.553752,90.526953,hospital
Dr. Kamrul Hasan Chamber,Bangladesh,23.55377,90.527084,hospital
Ma Dental,Bangladesh,23.553848,90.527653,pharmacy
Kiur Diagonestics,Bangladesh,23.553856,90.530153,hospital
Janosheba Pharmacy,Bangladesh,23.553902,90.530759,pharmacy
Setu Pharmacy,Bangladesh,23.553907,90.53081,pharmacy
Gazi Medical Hall,Bangladesh,23.553907,90.530783,pharmacy
New Modern Diagonestics Center,Bangladesh,23.553911,90.530837,hospital
Amin Medical Hall,Bangladesh,23.553909,90.530866,pharmacy
Dola Pharmacy,Bangladesh,23.553909,90.530898,pharmacy
Islam Pharmacy,Bangladesh,23.553918,90.53094,pharmacy
New Dola Pharmacy,Bangladesh,23.553919,90.531008,pharmacy
New Square Diagonestics Center,Bangladesh,23.553921,90.531645,hospital
Apa Dental,Bangladesh,23.553935,90.53178,pharmacy
Laz Pharma,Bangladesh,23.553937,90.531825,pharmacy
Mariom Pharmacy,Bangladesh,23.554085,90.531801,pharmacy
Al Amin Pharmacy,Bangladesh,23.554089,90.531888,pharmacy
Khidmah Dental House,Bangladesh,23.554099,90.531967,pharmacy
Mughdha Pharmacy,Bangladesh,23.554102,90.532036,pharmacy
Munna Pharmacy,Bangladesh,23.554112,90.532076,pharmacy
Tamim Pharmacy,Bangladesh,23.554115,90.532129,pharmacy
Junayed Pharmacy,Bangladesh,23.55412,90.532165,pharmacy
R Rahmn Pharmacy,Bangladesh,23.554119,90.532277,pharmacy
Renesha Diagonestics Center,Bangladesh,23.553872,90.532077,hospital
Best Medical Services,Bangladesh,23.553885,90.532228,hospital
Munhiganj Care Hospital,Bangladesh,23.553889,90.532388,hospital
Mehedi Pharmacy,Bangladesh,23.553894,90.532434,pharmacy
Doctors Diagonestics and Consultants,Bangladesh,23.553897,90.532475,hospital
Renesha Diagonestics Care,Bangladesh,23.554264,90.532648,hospital
Milon Medicine Corner,Bangladesh,23.554129,90.532582,pharmacy
City Health Care,Bangladesh,23.554167,90.532833,hospital
Special Physiotherapy Center,Bangladesh,23.554213,90.53268,hospital
Medilab Digital Physiotherapy,Bangladesh,23.554282,90.533045,hospital
Biojid Sergical Mart,Bangladesh,23.554291,90.533105,hospital
Medilab Pharmacy,Bangladesh,23.55429,90.533071,pharmacy
Lab Aid Hospital,Bangladesh,23.554258,90.533469,hospital
Adiba Pharmacy,Bangladesh,23.554416,90.533173,pharmacy
Pranto Modern Medical,Bangladesh,23.554419,90.533399,pharmacy
Life Diagonestics Center,Bangladesh,23.554455,90.533782,hospital
Laz Pharma Medical Hall,Bangladesh,23.554452,90.533849,pharmacy
Ruma Health Complex,Bangladesh,22.047832,92.408162,hospital
Saik Digital Diagnostic Lab,Bangladesh,23.799309,90.354791,blood_test
Mirpur Pharma,Bangladesh,23.799286,90.354682,pharmacy
Medinet Health Care,Bangladesh,23.799359,90.354871,hospital
Surjo Pharmacy,Bangladesh,23.0412,89.632279,pharmacy
Moriom Pharmacy,Bangladesh,23.041231,89.631937,pharmacy
Hasan Pharmacy,Bangladesh,23.038304,89.632539,pharmacy
Chandan Drag House,Bangladesh,23.038098,89.63268,pharmacy
Ma Moni Pharmacy,Bangladesh,23.040507,89.635509,pharmacy
Afif Medical,Bangladesh,23.041241,89.632061,pharmacy
Rokiya Pharmacy,Bangladesh,23.040524,89.6355,pharmacy
Salamabad Pharmacy,Bangladesh,23.042567,89.63078,pharmacy
Bismillah Pharmacy,Bangladesh,23.040518,89.635345,pharmacy
Jom Jom Pharmacy,Bangladesh,23.040513,89.635304,pharmacy
Rengon Pharmacy,Bangladesh,23.044467,89.630615,pharmacy
Ritom Pharmacy,Bangladesh,23.044611,89.630606,pharmacy
City General Hospital,Bangladesh,26.337441,88.555452,hospital
Sajib Pharmacy,Bangladesh,26.337364,88.555423,pharmacy
Dr Komla kanto Barmon,Bangladesh,26.33739,88.55552,hospital
Alif Dental Clinic,Bangladesh,26.337544,88.555486,hospital
Desh Clinic,Bangladesh,26.337635,88.555491,hospital
D G Pharmacy,Bangladesh,26.337718,88.555497,pharmacy
Bushra Pharmacy,Bangladesh,26.337691,88.55549,pharmacy
Meri Stap Clinic,Bangladesh,26.337727,88.555288,hospital
Apan Pharmacy,Bangladesh,26.337567,88.555273,pharmacy
J R Pharmacy,Bangladesh,26.337602,88.555283,pharmacy
Mubassara Pharmacy,Bangladesh,26.337761,88.555317,pharmacy
Hayat Pharmacy,Bangladesh,26.338084,88.555574,pharmacy
Sono LAB,Bangladesh,26.338919,88.555982,hospital
Mediplus Diagonestics,Bangladesh,26.339154,88.555978,pharmacy
Digi Care,Bangladesh,26.339207,88.556,hospital
Mollika Pharmacy,Bangladesh,26.339326,88.556014,pharmacy
Digital General Hospital Panchagar,Bangladesh,26.339804,88.556342,hospital
Progga Pharma,Bangladesh,23.797481,90.375036,pharmacy
Riyad Pharmacy,Bangladesh,23.797179,90.37551,pharmacy
Medical Facility,Bangladesh,23.796936,90.377058,pharmacy
Abdulla Pharmacy,Bangladesh,23.796793,90.377145,pharmacy
Najiya Pharmacy,Bangladesh,23.797987,90.376683,pharmacy
Maa Babar Dowa Pharmacy,Bangladesh,23.798718,90.376804,pharmacy
Medical Facility,Bangladesh,23.798908,90.376832,pharmacy
S.L Drag Pharma,Bangladesh,23.798928,90.376734,pharmacy
Jahanara Pharma,Bangladesh,23.801447,90.37847,pharmacy
Lima Pharma,Bangladesh,23.80208,90.377831,pharmacy
Priti Pharma,Bangladesh,23.801729,90.378169,pharmacy
Anower Pharmacy,Bangladesh,23.801709,90.378181,pharmacy
Mukta Medical Hall,Bangladesh,23.802072,90.378408,pharmacy
Appollo Diagonestics Center,Bangladesh,25.764691,89.231751,hospital
Khondokar Pharmacy,Bangladesh,25.764677,89.231807,pharmacy
Noyon Pharmacy,Bangladesh,25.764651,89.231869,pharmacy
Sun Pharmacy,Bangladesh,25.76462,89.231911,pharmacy
Paritran Pharmacy,Bangladesh,25.764588,89.231983,pharmacy
Taher Pharmacy,Bangladesh,25.764544,89.232023,pharmacy
Central Clinic and Diagonestics Centr,Bangladesh,25.764475,89.23209,hospital
Anex Diagonestics Center,Bangladesh,25.764425,89.232151,hospital
Nilphamary Pharmacy,Bangladesh,25.764407,89.232185,pharmacy
Dinajpur Pharmacy,Bangladesh,25.764387,89.23222,pharmacy
Janany Pharmacy,Bangladesh,25.76437,89.232243,pharmacy
Lalmonirhat Drug House,Bangladesh,25.764349,89.232316,pharmacy
Samrat Medical Store,Bangladesh,25.764326,89.232356,pharmacy
A S Pharmacy,Bangladesh,25.764301,89.232388,pharmacy
New Patgram Diagonestics Center,Bangladesh,25.764284,89.232416,hospital
Ahmed Dental Care,Bangladesh,25.764266,89.232443,hospital
Appollo Diagonestics Center,Bangladesh,25.764251,89.232467,hospital
Meri Sergical,Bangladesh,25.764242,89.232484,pharmacy
Moon Light Pharmacy,Bangladesh,25.764236,89.232496,pharmacy
Compath Lab,Bangladesh,25.764227,89.232506,pharmacy
Dinajpur Pharmacy,Bangladesh,25.764223,89.232518,pharmacy
Sapan Pharmacy,Bangladesh,25.764217,89.232528,pharmacy
Sheba Hospital,Bangladesh,25.764201,89.232546,hospital
Appex Dental Care,Bangladesh,25.764518,89.232456,hospital
Ekota Diagonestics Center,Bangladesh,25.764733,89.232316,hospital
Aftab Medicine,Bangladesh,25.764399,89.232578,pharmacy
Jarif Medicine,Bangladesh,25.764388,89.232593,pharmacy
Haque Nurcing Home,Bangladesh,25.764377,89.232609,pharmacy
Mouchak Medicine,Bangladesh,25.76431,89.232701,pharmacy
Sun Diagonestics Center,Bangladesh,25.764096,89.232662,hospital
Afsan Pharmacy,Bangladesh,25.764095,89.23269,pharmacy
Sujoy Pharmacy,Bangladesh,25.764091,89.232958,pharmacy
Sondhani Clinic,Bangladesh,25.763918,89.232834,hospital
Haragach Pharmacy,Bangladesh,25.763735,89.233101,pharmacy
Jannat Sarjikal and Medicine,Bangladesh,25.763729,89.233125,pharmacy
Sunflower Pharmacy,Bangladesh,25.763713,89.233148,pharmacy
Dental Mexilofecial,Bangladesh,25.763677,89.23319,pharmacy
Alif Medicine,Bangladesh,25.763668,89.233205,pharmacy
M H Medical Hall,Bangladesh,25.763466,89.233501,pharmacy
Sheba Vaccine Center,Bangladesh,25.763352,89.233666,vaccine
pathology Center,Bangladesh,25.76333,89.233719,hospital
Fare Diagonestics,Bangladesh,25.763237,89.233857,hospital
Anko Pathology,Bangladesh,25.763213,89.233896,hospital
The New Pathology,Bangladesh,25.76285,89.23403,hospital
Tech Care Lab,Bangladesh,25.763206,89.234219,hospital
Mohona Dedicine,Bangladesh,25.762986,89.234349,pharmacy
Akib Medicine,Bangladesh,25.762946,89.234397,pharmacy
Alo Medicine,Bangladesh,25.762933,89.234425,pharmacy
Shapla Sarjikal,Bangladesh,25.762926,89.234441,pharmacy
Lubi Pharmacy,Bangladesh,25.762907,89.234458,pharmacy
Rashid Medicine,Bangladesh,25.762899,89.234475,pharmacy
Akib Sergical,Bangladesh,25.762885,89.234501,pharmacy
Classic Diagonestics,Bangladesh,25.76285,89.234363,hospital
Alam Ex Re Diagonestics,Bangladesh,25.762831,89.234394,hospital
Royal Diagonestics,Bangladesh,25.762844,89.234589,hospital
Metro Dental Care,Bangladesh,25.762829,89.234612,hospital
Rangpur Pharmacy,Bangladesh,25.762821,89.234629,pharmacy
Need Lab,Bangladesh,25.762814,89.234648,pharmacy
Uttara Sergical,Bangladesh,25.762802,89.23466,pharmacy
Brothers Lab,Bangladesh,25.762783,89.234697,hospital
Haque Pharma,Bangladesh,25.762766,89.234723,pharmacy
Dhap Scientific and Sergical Center,Bangladesh,25.762746,89.234764,pharmacy
Dhaka Sergical,Bangladesh,25.762723,89.234802,pharmacy
Rangpur Sergical,Bangladesh,25.76269,89.234833,pharmacy
Uttam Sheba Hospital,Bangladesh,25.762297,89.234758,hospital
Prime Diagonestics,Bangladesh,25.762474,89.234747,hospital
Health Care Hospital,Bangladesh,25.762436,89.234843,hospital
Life Pharma,Bangladesh,25.762407,89.234863,pharmacy
Classic Dental,Bangladesh,25.762389,89.234901,pharmacy
Medi Medicine,Bangladesh,25.762366,89.234931,pharmacy
Nabi Pharmacy,Bangladesh,25.762739,89.23478,pharmacy
Recent Diagonestics,Bangladesh,25.762626,89.234944,hospital
Mohammadi Diagonestics,Bangladesh,25.76249,89.235039,hospital
Bahar Pharmacy,Bangladesh,25.762266,89.234997,pharmacy
Delta Dagonestics Center,Bangladesh,25.762061,89.235113,hospital
Jibon Pharmacy,Bangladesh,25.761964,89.235158,pharmacy
Tushar Pharmacy,Bangladesh,25.761842,89.235188,pharmacy
Madina Drug House,Bangladesh,25.76176,89.235206,pharmacy
Islami Bank Community Hospital,Bangladesh,25.761848,89.235003,hospital
Labaid Pharmacy,Bangladesh,25.762067,89.235358,pharmacy
Dhap Bio Lab,Bangladesh,25.7619,89.235447,hospital
Arafat Pharmacy,Bangladesh,25.761841,89.235471,pharmacy
N S Pharmacy,Bangladesh,25.761787,89.235476,pharmacy
Biojid Pharmacy,Bangladesh,25.761704,89.235512,pharmacy
Pirgacha Pharmacy,Bangladesh,25.761661,89.235571,pharmacy
Crecent Dental Center,Bangladesh,25.7616,89.23568,hospital
Jhorna Altrasnowgram,Bangladesh,25.761298,89.236254,hospital
Dentist Point,Bangladesh,25.761216,89.23641,hospital
Comfort Dental Care,Bangladesh,25.761179,89.236512,hospital
Raji Medicine Corner,Bangladesh,25.761146,89.236599,pharmacy
Bright Dental Care,Bangladesh,25.761104,89.23665,hospital
Shefa Pharmacy,Bangladesh,25.761058,89.236722,pharmacy
Ajmir Pharmacy,Bangladesh,25.761028,89.236764,pharmacy
Ma Baba Medicine,Bangladesh,25.760977,89.23684,pharmacy
Kabir Uddin Memorial College Hospital,Bangladesh,25.761158,89.239686,hospital
Lifeline Community Hospital,Bangladesh,25.761122,89.239368,hospital
Rangpur Artho Sergical,Bangladesh,25.761236,89.239258,pharmacy
Hasan Medicine and Sergicla,Bangladesh,25.761176,89.239293,pharmacy
Homeopathy Pharmacy,Bangladesh,23.80936,90.370486,hospital
Jahangir Dental,Bangladesh,22.358967,91.825729,hospital
Apan Pharma,Bangladesh,22.358974,91.825828,pharmacy
Physical Medicine Center,Bangladesh,22.359094,91.826357,pharmacy
Creative Dental,Bangladesh,22.359134,91.826418,hospital
Pearless Diagonestics,Bangladesh,22.35944,91.826945,hospital
Meristop Clinic,Bangladesh,22.359615,91.82708,hospital
Premier Hospital,Bangladesh,22.36001,91.827758,hospital
Medicine Corner,Bangladesh,22.36014,91.827936,pharmacy
Jobeda Pharmacy,Bangladesh,22.360214,91.828029,pharmacy
Pinon Pharmacy,Bangladesh,22.360371,91.828196,pharmacy
Sahadat Pharma,Bangladesh,22.360741,91.830494,pharmacy
Shathi Medical Hall,Bangladesh,22.360756,91.830319,pharmacy
Central Lab,Bangladesh,22.360787,91.829708,hospital
Aziz Pharmacy,Bangladesh,23.331782,88.986897,pharmacy
Sumon Pharmacy,Bangladesh,23.331771,88.986672,pharmacy
Akib Pharma,Bangladesh,23.408182,89.135251,pharmacy
Jabed Pharma,Bangladesh,23.408105,89.135267,pharmacy
Ekushey Drug House,Bangladesh,23.408008,89.135301,pharmacy
Oyesis Hospital,Bangladesh,24.887823,91.880189,hospital
Oyesis Pharma,Bangladesh,24.887747,91.880224,pharmacy
Ibn Sina Pharma,Bangladesh,24.891665,91.87787,pharmacy
Ma Pharmacy,Bangladesh,24.892093,91.877545,pharmacy
The BL Pharmacy,Bangladesh,24.892031,91.877662,pharmacy
Femous Pharmacy,Bangladesh,24.891931,91.877839,pharmacy
Sayed Pharmacy,Bangladesh,24.891953,91.877937,pharmacy
Matribhumi Medical Hall,Bangladesh,23.604237,89.835856,pharmacy
Shukhi Pharmacy,Bangladesh,23.60429,89.835982,pharmacy
Aroggo Pharmacy,Bangladesh,23.604153,89.835969,pharmacy
Drug House,Bangladesh,23.604254,89.836068,pharmacy
Muksudpur Medical Hall,Bangladesh,23.604454,89.836139,pharmacy
Chief Medical,Bangladesh,23.604567,89.836243,pharmacy
Samorita Hospital,Bangladesh,23.604765,89.836423,hospital
narayon Medical,Bangladesh,23.604629,89.836296,pharmacy
ADC Sergical,Bangladesh,23.604724,89.836357,pharmacy
Ma Medical,Bangladesh,23.60482,89.836468,pharmacy
Musa Pharmcy,Bangladesh,23.604515,89.836326,pharmacy
Town Medical,Bangladesh,23.604564,89.836374,pharmacy
Sara Pharmacy,Bangladesh,23.60461,89.836443,pharmacy
Spondon Pharmacy,Bangladesh,23.604649,89.836482,pharmacy
kollann Diagonestics Center,Bangladesh,23.604701,89.836544,hospital
Leager Dental,Bangladesh,23.604855,89.836526,pharmacy
Ayesha Sergical,Bangladesh,23.60489,89.836561,pharmacy
Arifa Sergical,Bangladesh,23.604933,89.836618,pharmacy
Shefa Diagonestics Center,Bangladesh,23.604988,89.836672,hospital
Clasic Dental,Bangladesh,23.604857,89.836729,hospital
Monika Hospital,Bangladesh,23.60492,89.836806,hospital
Saha Pharmacy,Bangladesh,23.604984,89.836871,pharmacy
Aftab DIgital Diagonestcis Center,Bangladesh,23.605159,89.836897,hospital
Janani D Lab,Bangladesh,23.605296,89.837198,hospital
Moyenuddin Drug House,Bangladesh,23.58815,89.834258,pharmacy
Medicine Corner,Bangladesh,23.588201,89.834199,pharmacy
Adhunik Dental Care,Bangladesh,23.588265,89.834123,pharmacy
Rajbari Medical,Bangladesh,23.588331,89.834034,pharmacy
Rehean Medical,Bangladesh,23.58839,89.833977,pharmacy
Jannat Drugs,Bangladesh,23.588442,89.833917,pharmacy
Khandakar Drugs,Bangladesh,23.58849,89.833866,pharmacy
Gerda Drugs,Bangladesh,23.588533,89.833807,pharmacy
Shibchar Drugs,Bangladesh,23.588607,89.83373,pharmacy
Muksudpur Medical,Bangladesh,23.588651,89.833677,pharmacy
Adarsha Medical,Bangladesh,23.588707,89.833622,pharmacy
Islamia Drugs House,Bangladesh,23.588737,89.833567,pharmacy
Farida Medical hall,Bangladesh,23.588763,89.833531,pharmacy
Farhana Medical hall,Bangladesh,23.58879,89.833484,pharmacy
Masud Pharma,Bangladesh,23.588816,89.833455,pharmacy
